Año,Trimestre,Provincia,Tecnología,value
2017,1,La Pampa,Otros,517.0
2017,1,La Rioja,Otros,28.0
2017,1,Mendoza,Otros,1769.0
2017,1,Misiones,Otros,8.0
2017,1,Neuquén,Otros,2670.0
2017,1,Río Negro,Otros,1261.0
2017,1,Salta,Otros,679.0
2017,1,San Juan,Otros,907.0
2017,1,San Luis,Otros,375.0
2017,1,Santa Cruz,Otros,2257.0
2017,1,Santa Fe,Otros,1172.0
2017,1,Santiago Del Estero,Otros,29.0
2017,1,Tierra Del Fuego,Otros,2350.0
2017,1,Tucumán,Otros,45.0
2016,4,Buenos Aires,Otros,24342.0
2016,4,Capital Federal,Otros,10928.0
2016,4,Catamarca,Otros,34.0
2016,4,Chaco,Otros,39.0
2016,4,Chubut,Otros,4793.0
2016,4,Córdoba,Otros,789.0
2016,4,Corrientes,Otros,31.0
2016,4,Entre Ríos,Otros,71.0
2016,4,Formosa,Otros,13.0
2016,4,Jujuy,Otros,34.0
2016,4,La Pampa,Otros,522.0
2016,4,La Rioja,Otros,28.0
2016,4,Mendoza,Otros,1769.0
2016,4,Misiones,Otros,8.0
2016,4,Neuquén,Otros,2670.0
2016,4,Río Negro,Otros,1261.0
2016,4,Salta,Otros,621.0
2016,4,San Juan,Otros,907.0
2016,4,San Luis,Otros,375.0
2016,4,Santa Cruz,Otros,2257.0
2016,4,Santa Fe,Otros,1172.0
2016,4,Santiago Del Estero,Otros,29.0
2016,4,Tierra Del Fuego,Otros,2350.0
2016,4,Tucumán,Otros,45.0
2016,3,Buenos Aires,Otros,24276.0
2016,3,Capital Federal,Otros,10963.0
2016,3,Catamarca,Otros,18.0
2016,3,Chaco,Otros,15.0
2016,3,Chubut,Otros,4750.0
2016,3,Córdoba,Otros,395.0
2016,3,Corrientes,Otros,22.0
2016,3,Entre Ríos,Otros,64.0
2016,3,Formosa,Otros,2.0
2016,3,Jujuy,Otros,30.0
2016,3,La Pampa,Otros,515.0
2016,3,La Rioja,Otros,22.0
2016,3,Mendoza,Otros,1757.0
2016,3,Misiones,Otros,7.0
2016,3,Neuquén,Otros,2617.0
2016,3,Río Negro,Otros,1252.0
2016,3,Salta,Otros,565.0
2016,3,San Juan,Otros,903.0
2016,3,San Luis,Otros,371.0
2016,3,Santa Cruz,Otros,2170.0
2016,3,Santa Fe,Otros,1190.0
2016,3,Santiago Del Estero,Otros,8.0
2016,3,Tierra Del Fuego,Otros,2347.0
2016,3,Tucumán,Otros,41.0
2016,2,Buenos Aires,Otros,25661.0
2016,2,Capital Federal,Otros,12672.0
2016,2,Catamarca,Otros,34.0
2016,2,Chaco,Otros,41.0
2016,2,Chubut,Otros,4803.0
2016,2,Córdoba,Otros,1089.0
2016,2,Corrientes,Otros,43.0
2016,2,Entre Ríos,Otros,193.0
2016,2,Formosa,Otros,14.0
2016,2,Jujuy,Otros,35.0
2016,2,La Pampa,Otros,547.0
2016,2,La Rioja,Otros,28.0
2016,2,Mendoza,Otros,1868.0
2016,2,Misiones,Otros,15.0
2016,2,Neuquén,Otros,2849.0
2016,2,Río Negro,Otros,1334.0
2016,2,Salta,Otros,539.0
2016,2,San Juan,Otros,908.0
2016,2,San Luis,Otros,377.0
2016,2,Santa Cruz,Otros,2586.0
2016,2,Santa Fe,Otros,1417.0
2016,2,Santiago Del Estero,Otros,30.0
2016,2,Tierra Del Fuego,Otros,2350.0
2016,2,Tucumán,Otros,49.0
2016,1,Buenos Aires,Otros,25757.0
2016,1,Capital Federal,Otros,12729.0
2016,1,Catamarca,Otros,34.0
2016,1,Chaco,Otros,41.0
2016,1,Chubut,Otros,4803.0
2016,1,Córdoba,Otros,386.0
2016,1,Corrientes,Otros,45.0
2016,1,Entre Ríos,Otros,193.0
2016,1,Formosa,Otros,14.0
2016,1,Jujuy,Otros,35.0
2016,1,La Pampa,Otros,549.0
2016,1,La Rioja,Otros,28.0
2016,1,Mendoza,Otros,1871.0
2016,1,Misiones,Otros,15.0
2016,1,Neuquén,Otros,2850.0
2016,1,Río Negro,Otros,1338.0
2016,1,Salta,Otros,507.0
2016,1,San Juan,Otros,908.0
2016,1,San Luis,Otros,377.0
2016,1,Santa Cruz,Otros,2426.0
2016,1,Santa Fe,Otros,1428.0
2016,1,Santiago Del Estero,Otros,30.0
2016,1,Tierra Del Fuego,Otros,2350.0
2016,1,Tucumán,Otros,49.0
2015,4,Buenos Aires,Otros,25773.0
2015,4,Capital Federal,Otros,12758.0
2015,4,Catamarca,Otros,34.0
2015,4,Chaco,Otros,41.0
2015,4,Chubut,Otros,4803.0
2015,4,Córdoba,Otros,385.0
2015,4,Corrientes,Otros,45.0
2015,4,Entre Ríos,Otros,194.0
2015,4,Formosa,Otros,14.0
2015,4,Jujuy,Otros,35.0
2015,4,La Pampa,Otros,374.0
2015,4,La Rioja,Otros,28.0
2015,4,Mendoza,Otros,1874.0
2015,4,Misiones,Otros,15.0
2015,4,Neuquén,Otros,2852.0
2015,4,Río Negro,Otros,1328.0
2015,4,Salta,Otros,554.0
2015,4,San Juan,Otros,908.0
2015,4,San Luis,Otros,377.0
2015,4,Santa Cruz,Otros,2409.0
2015,4,Santa Fe,Otros,1437.0
2015,4,Santiago Del Estero,Otros,30.0
2015,4,Tierra Del Fuego,Otros,2350.0
2015,4,Tucumán,Otros,50.0
2015,3,Buenos Aires,Otros,25825.0
2015,3,Capital Federal,Otros,12788.0
2015,3,Catamarca,Otros,34.0
2015,3,Chaco,Otros,41.0
2015,3,Chubut,Otros,4803.0
2015,3,Córdoba,Otros,389.0
2015,3,Corrientes,Otros,47.0
2015,3,Entre Ríos,Otros,197.0
2015,3,Formosa,Otros,14.0
2015,3,Jujuy,Otros,35.0
2015,3,La Pampa,Otros,557.0
2015,3,La Rioja,Otros,28.0
2015,3,Mendoza,Otros,1880.0
2015,3,Misiones,Otros,15.0
2015,3,Neuquén,Otros,2798.0
2015,3,Río Negro,Otros,1346.0
2015,3,Salta,Otros,645.0
2015,3,San Juan,Otros,908.0
2015,3,San Luis,Otros,377.0
2015,3,Santa Cruz,Otros,2391.0
2015,3,Santa Fe,Otros,1428.0
2015,3,Santiago Del Estero,Otros,30.0
2015,3,Tierra Del Fuego,Otros,2350.0
2015,3,Tucumán,Otros,50.0
2015,2,Buenos Aires,Otros,26040.0
2015,2,Capital Federal,Otros,12806.0
2015,2,Catamarca,Otros,34.0
2015,2,Chaco,Otros,41.0
2015,2,Chubut,Otros,4803.0
2015,2,Córdoba,Otros,386.0
2015,2,Corrientes,Otros,47.0
2015,2,Entre Ríos,Otros,197.0
2015,2,Formosa,Otros,50.0
2015,2,Jujuy,Otros,35.0
2015,2,La Pampa,Otros,562.0
2015,2,La Rioja,Otros,28.0
2015,2,Mendoza,Otros,1882.0
2015,2,Misiones,Otros,15.0
2015,2,Neuquén,Otros,2799.0
2015,2,Río Negro,Otros,1348.0
2015,2,Salta,Otros,580.0
2015,2,San Juan,Otros,908.0
2015,2,San Luis,Otros,377.0
2015,2,Santa Cruz,Otros,2400.0
2015,2,Santa Fe,Otros,1389.0
2015,2,Santiago Del Estero,Otros,30.0
2015,2,Tierra Del Fuego,Otros,2350.0
2015,2,Tucumán,Otros,50.0
2015,1,Buenos Aires,Otros,28940.0
2015,1,Capital Federal,Otros,14716.0
2015,1,Catamarca,Otros,41.0
2015,1,Chaco,Otros,56.0
2015,1,Chubut,Otros,5465.0
2015,1,Córdoba,Otros,450.0
2015,1,Corrientes,Otros,62.0
2015,1,Entre Ríos,Otros,245.0
2015,1,Formosa,Otros,56.0
2015,1,Jujuy,Otros,36.0
2015,1,La Pampa,Otros,604.0
2015,1,La Rioja,Otros,33.0
2015,1,Mendoza,Otros,2126.0
2015,1,Misiones,Otros,13.0
2015,1,Neuquén,Otros,2960.0
2015,1,Río Negro,Otros,1462.0
2015,1,Salta,Otros,574.0
2015,1,San Juan,Otros,1007.0
2015,1,San Luis,Otros,412.0
2015,1,Santa Cruz,Otros,2562.0
2015,1,Santa Fe,Otros,1507.0
2015,1,Santiago Del Estero,Otros,35.0
2015,1,Tierra Del Fuego,Otros,2583.0
2015,1,Tucumán,Otros,100.0
2014,4,Buenos Aires,Otros,32038.0
2014,4,Capital Federal,Otros,15394.0
2014,4,Catamarca,Otros,44.0
2014,4,Chaco,Otros,62.0
2014,4,Chubut,Otros,6159.0
2014,4,Córdoba,Otros,486.0
2014,4,Corrientes,Otros,75.0
2014,4,Entre Ríos,Otros,260.0
2014,4,Formosa,Otros,65.0
2014,4,Jujuy,Otros,11.0
2014,4,La Pampa,Otros,648.0
2014,4,La Rioja,Otros,33.0
2014,4,Mendoza,Otros,2222.0
2014,4,Misiones,Otros,15.0
2014,4,Neuquén,Otros,3030.0
2014,4,Río Negro,Otros,1530.0
2014,4,Salta,Otros,578.0
2014,4,San Juan,Otros,1073.0
2014,4,San Luis,Otros,423.0
2014,4,Santa Cruz,Otros,2929.0
2014,4,Santa Fe,Otros,1634.0
2014,4,Santiago Del Estero,Otros,37.0
2014,4,Tierra Del Fuego,Otros,2722.0
2014,4,Tucumán,Otros,105.0
2014,3,Buenos Aires,Otros,31881.0
2014,3,Capital Federal,Otros,14387.0
2014,3,Catamarca,Otros,47.0
2014,3,Chaco,Otros,59.0
2014,3,Chubut,Otros,6515.0
2014,3,Córdoba,Otros,377.0
2014,3,Corrientes,Otros,65.0
2014,3,Entre Ríos,Otros,135.0
2014,3,Formosa,Otros,80.0
2014,3,Jujuy,Otros,13.0
2014,3,La Pampa,Otros,677.0
2014,3,La Rioja,Otros,37.0
2014,3,Mendoza,Otros,2222.0
2014,3,Misiones,Otros,14.0
2014,3,Neuquén,Otros,3087.0
2014,3,Río Negro,Otros,1505.0
2014,3,Salta,Otros,580.0
2014,3,San Juan,Otros,1126.0
2014,3,San Luis,Otros,438.0
2014,3,Santa Cruz,Otros,3098.0
2014,3,Santa Fe,Otros,733.0
2014,3,Santiago Del Estero,Otros,41.0
2014,3,Tierra Del Fuego,Otros,2832.0
2014,3,Tucumán,Otros,100.0
2014,2,Buenos Aires,Otros,33147.0
2014,2,Capital Federal,Otros,14555.0
2014,2,Catamarca,Otros,43.0
2014,2,Chaco,Otros,58.0
2014,2,Chubut,Otros,6974.0
2014,2,Córdoba,Otros,374.0
2014,2,Corrientes,Otros,55.0
2014,2,Entre Ríos,Otros,133.0
2014,2,Formosa,Otros,78.0
2014,2,Jujuy,Otros,9.0
2014,2,La Pampa,Otros,689.0
2014,2,La Rioja,Otros,34.0
2014,2,Mendoza,Otros,2282.0
2014,2,Misiones,Otros,8.0
2014,2,Neuquén,Otros,2983.0
2014,2,Río Negro,Otros,1560.0
2014,2,Salta,Otros,577.0
2014,2,San Juan,Otros,1173.0
2014,2,San Luis,Otros,448.0
2014,2,Santa Cruz,Otros,3266.0
2014,2,Santa Fe,Otros,636.0
2014,2,Santiago Del Estero,Otros,34.0
2014,2,Tierra Del Fuego,Otros,2934.0
2014,2,Tucumán,Otros,98.0
2014,1,Buenos Aires,Otros,33824.0
2014,1,Capital Federal,Otros,14555.0
2014,1,Catamarca,Otros,43.0
2014,1,Chaco,Otros,58.0
2014,1,Chubut,Otros,6974.0
2014,1,Córdoba,Otros,368.0
2014,1,Corrientes,Otros,55.0
2014,1,Entre Ríos,Otros,133.0
2014,1,Formosa,Otros,100.0
2014,1,Jujuy,Otros,9.0
2014,1,La Pampa,Otros,701.0
2014,1,La Rioja,Otros,34.0
2014,1,Mendoza,Otros,2282.0
2014,1,Misiones,Otros,8.0
2014,1,Neuquén,Otros,3051.0
2014,1,Río Negro,Otros,1572.0
2014,1,Salta,Otros,568.0
2014,1,San Juan,Otros,1173.0
2014,1,San Luis,Otros,448.0
2014,1,Santa Cruz,Otros,3264.0
2014,1,Santa Fe,Otros,644.0
2014,1,Santiago Del Estero,Otros,34.0
2014,1,Tierra Del Fuego,Otros,2934.0
2014,1,Tucumán,Otros,98.0
